iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
1600	-1.07881	7.85771	7.08994	8.76306	10.654	12.8398	11.8469	7.15305	-5.40672	-1.87322	-1.84206	0.21203	0.0783378	0.122743	0.0487639	0.0894361	0.687767	0.329285	0.358557	0.0757137	0.0655178	0.0767087	0.0621087	0.0361816	0.0167008	-0.580735	7.97986	7.55138	8.74509	10.5157	11.7342	11.1814	7.47079	-5.83711	-2.23077	-2.22113	-1.1994	7.78357	7.22004	8.86481	10.3615	13.1778	11.6289	7.45631	-5.3412	-1.97118	-1.97444	-1.49353	7.78078	6.96156	8.60484	10.8396	13.0836	11.7798	7.60942	-5.06501	-1.90412	-1.78497	-0.470841	7.60094	7.64979	8.80018	9.69376	11.5715	10.7846	5.72551	-5.27714	-1.84638	-1.75656	-1.51243	7.15072	6.74299	8.69503	10.5689	12.8542	12.0177	7.63244	-5.35669	-1.95863	-1.70425	-1.11003	7.74201	7.18408	8.59707	10.618	13.0781	11.5496	7.65284	-4.99983	-1.91449	-1.6728	-0.895706	7.45582	7.06764	8.63257	10.3011	14.144	11.8486	6.83355	-5.36113	-1.66308	-1.77471	-0.508668	7.86928	7.56599	8.53118	10.5218	12.8357	11.6997	7.04786	-5.54135	-2.14834	-1.94172	-2.976352e+01	6.512866e+01	3.536514e+01
1760	-0.655925	7.97919	7.32146	8.69539	10.5886	12.254	10.5071	8.01103	-5.19507	-2.03834	-1.77406	0.123531	0.123169	0.206327	0.0492348	0.202221	0.191781	0.43835	0.755623	0.394683	0.0569121	0.0635129	0.0644246	0.046338	0.0104083	-0.760081	7.95535	7.49658	8.48032	10.4096	12.0822	10.5159	7.28198	-5.98403	-2.19372	-2.10647	-1.1878	7.93585	7.16927	8.86942	10.325	12.3695	10.5947	8.62104	-4.30251	-2.05292	-2.07462	-1.31096	7.84017	7.1024	8.57255	11.2836	12.3863	10.5355	8.61412	-5.26253	-2.02993	-1.51814	-0.487337	7.9468	7.96713	8.74271	9.57643	11.2123	11.5242	5.8125	-5.1545	-1.87713	-1.75215	-1.28337	7.75781	7.13179	8.73568	10.7777	13.1507	9.98036	8.2133	-5.53159	-1.91929	-1.68583	-1.3461	7.67518	6.96812	8.64034	10.8884	12.2868	10.0344	8.35944	-5.44085	-1.97582	-1.81025	-1.63906	7.96327	7.16561	8.53206	10.2526	11.5313	11.4436	7.96543	-3.98082	-1.77329	-1.8112	-0.565094	7.92761	7.46763	8.56146	10.2635	12.9722	10.9563	6.99128	-5.30449	-1.99432	-2.03957	-4.373116e+01	7.462665e+01	3.089549e+01
1920	-0.778293	7.83607	7.11353	8.44434	10.1582	12.1125	12.5515	7.35828	-5.15506	-1.94859	-1.89899	0.310874	0.197471	0.0441555	0.150391	0.55838	0.689005	0.156834	0.223814	0.10283	0.0546356	0.107633	0.0821395	0.02734	0.0129721	-0.650838	7.55388	7.07137	8.59822	10.5896	12.8421	12.165	7.55577	-4.9066	-2.269	-2.06482	-1.11292	7.93437	7.32911	8.95427	10.3563	12.621	12.6712	7.26688	-4.8407	-2.0101	-2.1264	-1.44804	7.97631	7.30069	8.83313	10.8164	12.6844	12.9749	7.24751	-5.30248	-1.85647	-1.75176	-0.584698	7.81175	7.35793	8.76236	9.37597	10.8669	12.7051	5.99504	-4.9152	-1.80944	-1.85078	-1.31098	7.60493	7.01838	8.62232	10.9658	14.0532	12.5475	7.97363	-4.64233	-2.01671	-1.66747	-1.10938	7.56088	7.25862	8.65968	10.7023	12.7377	12.9856	7.15054	-4.96199	-1.9086	-1.69067	-0.909906	7.83516	7.06722	8.54755	10.8743	12.6333	12.447	7.55034	-5.13481	-1.72202	-1.74786	-0.678764	7.03026	7.29187	8.55152	10.3497	13.0499	12.5837	7.02083	-4.85047	-2.12129	-1.87537	-3.234288e+01	6.742181e+01	3.507893e+01
2080	-0.969258	7.68301	6.99116	8.94645	10.4978	14.2856	11.1507	7.70594	-5.67826	-1.8382	-2.00431	0.0716638	0.134796	0.0859922	0.0555984	0.291946	1.19056	0.163941	0.326343	0.208229	0.0642206	0.0551131	0.084052	0.0306937	0.0127796	-0.501202	7.50823	7.1516	8.74196	10.8135	13.9846	11.2498	8.39001	-5.57791	-2.19715	-2.12993	-1.17039	7.35611	6.77426	8.91391	10.4894	13.56	11.2778	7.39067	-5.65234	-2.04245	-2.00984	-1.13405	7.80873	7.0974	8.69532	11.0796	13.83	11.4146	7.68822	-5.94407	-2.00381	-1.62636	-0.484748	7.46469	6.8077	9.07383	9.30802	11.4282	10.7635	5.89156	-5.58059	-1.73056	-2.18342	-1.1939	7.54883	6.95657	8.80063	10.9409	13.0259	11.4036	8.29072	-4.72963	-1.85114	-1.86928	-1.32688	7.61778	7.00902	8.73106	10.6647	14.336	11.4902	7.35385	-5.71437	-2.02209	-1.92321	-0.741357	7.73788	6.91891	8.7962	10.3269	12.8846	11.7164	7.88091	-4.49214	-1.64077	-2.0103	-0.965122	7.1186	6.92307	8.64159	10.0471	14.969	10.5605	6.95783	-5.77884	-2.00269	-2.04082	-3.588379e+01	7.303907e+01	3.715528e+01
2240	-1.16349	7.80457	6.93952	8.68917	10.4966	13.3095	12.0885	7.57027	-5.98243	-1.92919	-1.94522	0.100553	0.130301	0.0543857	0.0578815	0.187034	0.263534	0.893314	0.48447	0.244084	0.130316	0.058281	0.0780119	0.0332503	0.0151023	-0.79368	7.52905	6.99354	8.58615	10.3569	12.3332	11.521	8.00009	-5.73214	-2.36151	-2.17387	-1.57697	7.72996	6.87716	8.79073	10.2816	13.9842	11.3035	7.99018	-5.60189	-1.9596	-2.0488	-1.14991	7.46803	6.85352	8.72704	11.1856	13.1479	10.4613	7.75398	-5.57368	-1.83681	-1.59172	-0.501895	7.97339	7.04965	8.89982	9.41544	11.7552	12.1034	5.99487	-5.35837	-1.6684	-2.2251	-1.27536	7.60896	6.9887	8.67719	11.2367	13.9015	10.0835	8.27728	-5.90052	-1.78884	-1.69158	-1.37811	7.51695	6.86701	8.80394	10.7795	13.4114	11.2206	7.39424	-5.62788	-1.86285	-1.9281	-1.27214	7.60598	6.80263	8.62901	10.2239	13.121	11.8845	7.48788	-5.21277	-1.68195	-1.85817	-0.901582	7.88148	6.78096	8.45122	10.2925	13.3702	11.9282	7.07797	-5.16299	-2.07032	-2.1882	-3.605406e+01	6.823711e+01	3.218304e+01
2400	-1.27516	7.40017	6.74514	8.57905	10.3206	13.109	12.9853	7.69379	-4.66001	-2.06402	-1.95733	0.104326	0.136489	0.0697217	0.0470954	0.169028	0.612569	0.221439	0.140249	0.167162	0.0887193	0.129055	0.0594112	0.0263	0.0151964	-0.658902	7.40443	6.98592	8.58831	10.466	12.8512	12.4078	8.8427	-5.23614	-2.33614	-2.08532	-1.1335	 7.24	6.8398	8.70997	10.5348	13.1179	12.6869	7.45063	-5.04469	-2.06075	-1.82709	-1.09146	7.44847	6.7807	8.83425	11.1422	12.9287	12.876	7.85809	-4.80948	-2.07893	-1.63689	-0.560014	7.89551	6.58862	8.8204	9.55754	11.2109	12.9887	7.63964	-4.4442	-1.69189	-2.20473	-1.17757	7.68093	7.01514	8.7674	11.0009	13.0581	12.6756	8.34481	-4.9864	-1.85056	-1.89227	-2.0707	7.62617	6.6936	8.73607	10.0652	12.9731	12.509	7.67523	-4.95672	-1.71118	-2.13524	-1.33841	7.04017	6.28757	8.71431	10.0229	13.4873	12.8291	7.62742	-5.27442	-1.60467	-1.92702	-1.00794	7.77963	6.56978	8.64404	10.3038	13.5709	12.8724	7.12233	-4.45758	-2.076	-2.39678	-2.918194e+01	6.220899e+01	3.302706e+01
2560	-0.753147	7.85432	6.71817	8.92743	10.5199	13.0166	12.1132	7.77517	-5.51038	-1.83416	-1.96849	0.536838	0.224148	0.0832749	0.11441	0.276313	0.423671	0.0732604	0.262901	0.0873195	0.0620363	0.209186	0.16178	0.0295604	0.0146232	-0.561029	7.32816	6.90285	8.78202	10.4301	13.9254	12.3567	7.93224	-5.85373	-2.17354	-2.19345	-1.34101	7.50331	6.91055	9.00873	10.5346	13.2464	11.7706	8.18053	-5.35892	-2.03675	-2.06887	-1.2252	7.35253	6.66042	8.74533	11.0783	12.9289	12.3779	7.94433	-5.64402	-1.9957	-1.64488	-0.460191	7.4227	6.33335	8.71381	9.59517	11.2129	11.8297	7.37207	-5.47087	-1.67534	-2.06396	-1.73382	7.626	7.20964	8.89336	10.4669	13.4403	12.1035	7.48617	-5.24195	-1.94337	-1.87869	-1.30709	7.12095	6.59907	8.67365	10.676	13.24	11.915	7.72309	-5.31393	-1.96403	-1.84633	-1.14966	7.74019	6.91818	8.48081	10.3477	12.6072	12.2105	8.09551	-5.12524	-1.73889	-1.72704	-0.716452	7.94091	6.57309	8.67926	10.1071	12.7389	11.8593	7.4522	-5.40718	-1.86646	-2.48491	-2.824295e+01	6.244145e+01	3.419850e+01
2720	-1.43613	7.77231	6.82421	8.70598	10.1187	12.7118	11.3929	7.75847	-5.56117	-1.83374	-2.16537	0.180892	0.0557051	0.144899	0.0562276	0.125856	0.210475	0.236124	0.146478	0.192717	0.0546307	0.121274	0.0965974	0.0362703	0.0155371	-0.807188	7.37438	6.90534	8.75433	10.023	12.5884	11.2575	7.66206	-5.43307	-2.20114	-2.1766	-0.702507	7.36333	6.78041	9.05107	10.5766	13.8663	11.3912	7.37544	-5.58787	-1.90287	-2.07379	-1.22761	7.78172	7.40861	8.72307	10.8955	12.8844	10.7539	7.31952	-5.735	-2.15201	-1.40956	-0.507795	7.81263	6.42063	8.91332	9.52499	11.5851	11.7454	7.90006	-5.79955	-1.61529	-2.38728	-1.58713	7.76877	7.08053	8.91243	10.3102	13.2409	11.7921	7.59454	-5.77721	-1.88591	-1.99357	-1.44482	7.63329	6.87774	8.78581	10.2942	13.3593	12.5063	7.58615	-5.12167	-1.78275	-1.99481	-1.11523	7.56834	6.61551	8.79931	10.2774	12.5581	11.2305	8.00952	-5.66448	-1.5949	-2.02336	-0.873402	7.49427	6.05542	8.67966	10.2333	13.3419	11.7244	7.80886	-4.76492	-1.88187	-2.59644	-3.123365e+01	6.445586e+01	3.322221e+01
2880	-0.626307	7.59543	6.59674	8.7234	10.2722	12.9424	10.1653	8.43686	-5.75926	-1.83886	-2.10794	0.236936	0.165269	0.135686	0.0841556	0.184298	1.32738	0.162312	0.440276	0.0801074	0.117119	0.068511	0.0573511	0.0407914	0.0168904	-0.596465	7.51233	7.05026	8.60266	10.64	12.564	9.99308	8.38338	-5.54795	-2.29	-2.06507	-1.1559	7.18873	6.50299	8.83495	10.7107	11.9045	9.36488	9.27524	-5.76112	-1.96684	-1.92171	-1.61619	7.84409	6.98083	8.98866	10.4587	13.5481	10.8924	7.49913	-5.48808	-2.34373	-1.98181	-0.45863	7.77673	6.47167	8.86544	9.45539	11.3849	10.1703	7.22592	-5.91641	-1.68327	-2.22717	-0.947336	7.62222	6.97386	8.71245	11.2488	13.8278	9.71739	8.28086	-5.79906	-1.87843	-1.84428	-1.15045	7.80897	6.96829	8.71087	11.2473	11.934	10.4312	8.58595	-5.30154	-1.76619	-1.96116	-1.31704	7.5627	6.56574	8.68377	10.3776	12.6203	10.1107	7.68175	-5.73795	-1.65861	-2.02102	-0.62311	7.65846	5.93942	8.90223	10.0362	13.5585	10.2871	9.60528	-5.88764	-2.01992	-2.78521	-4.334739e+01	5.777554e+01	1.442815e+01
3040	-0.959805	7.7883	6.92139	8.84044	10.2262	13.2194	11.5865	7.83205	-5.86273	-1.98058	-1.8151	0.0815041	0.0895723	0.073925	0.0729132	0.118318	0.464679	0.275418	0.120781	0.0914984	0.10279	0.0777524	0.0607758	0.0396509	0.0129514	-0.709804	7.63297	7.26045	8.50602	10.315	12.3015	12.2547	7.71594	-5.84404	-2.40901	-1.94262	-0.89163	7.30462	6.70474	8.98215	10.1923	13.0093	11.5898	7.92976	-5.88527	-2.07088	-2.0582	-1.06176	7.76126	7.08765	8.82646	11.0363	13.5386	12.0891	7.78641	-5.48163	-1.96593	-1.66549	-0.455683	7.9758	6.5958	9.03538	9.39761	11.7491	11.8595	7.85151	-5.39345	-1.45944	-2.44209	-1.40541	7.75877	7.13684	8.73206	10.7471	13.1842	10.9774	8.56025	-5.97461	-1.9278	-1.85532	-1.35673	7.96691	7.17293	8.56307	10.6722	12.506	11.202	7.65321	-5.53391	-1.74324	-1.8075	-1.05257	7.68071	6.86974	8.72724	10.2453	12.8251	11.6221	7.72774	-5.59435	-1.7116	-1.93152	-0.839149	7.84312	6.24598	8.66349	10.3655	13.7127	11.7417	7.68613	-5.22034	-1.93597	-2.65018	-2.605025e+01	7.031134e+01	4.426110e+01
3200	-0.93457	7.81892	6.82333	8.74277	10.4257	12.3236	9.59368	8.52425	-4.93288	-1.87512	-2.11139	0.135635	0.177284	0.130975	0.0440508	0.172394	0.84514	0.105075	0.953828	0.137795	0.0438697	0.299805	0.0565554	0.0419379	0.0172888	-0.69682	7.77257	7.30504	8.59279	10.3435	12.0439	9.64906	8.26121	-4.68006	-2.13422	-2.18773	-1.12692	7.27795	6.71309	8.90973	10.7115	13.5017	9.60043	7.48674	-4.8189	-2.04625	-2.06944	-1.38495	7.56177	6.60443	8.58782	11.2019	12.3928	9.84084	8.83396	-5.16151	-1.88227	-1.76488	-0.456828	7.9343	6.88642	8.85963	9.56802	11.085	10.1687	7.19088	-5.20434	-1.76502	-2.1115	-1.37809	7.3411	6.69878	8.73822	11.0875	12.9443	9.7417	9.06669	-5.31291	-1.80792	-1.76598	-0.809114	7.57325	6.92687	8.54109	11.4004	12.5493	9.86671	9.24747	-5.32647	-1.90571	-1.6937	-0.885716	7.54399	6.79583	8.68518	10.519	12.5671	9.74175	9.73245	-4.66156	-1.65649	-1.87017	-0.644129	7.70239	7.38464	8.5842	10.464	12.41	9.42465	6.92422	-4.77223	-2.14378	-2.04245	-3.970958e+01	6.557022e+01	2.586064e+01
3360	-1.06425	7.68056	6.60344	8.70136	10.3869	13.2429	10.5451	7.9166	-5.77172	-1.99634	-1.76033	0.454005	0.158043	0.115704	0.0338217	0.200336	0.390527	0.17217	0.262438	0.074083	0.0801653	0.16796	0.0624251	0.0408477	0.015386	-0.842386	7.55911	7.04962	8.57112	10.712	13.7656	10.959	8.46787	-5.58537	-2.22766	-2.1029	-0.768113	7.64724	7.0389	8.89886	10.8032	14.0825	10.1409	8.63975	-5.68047	-1.98966	-1.96855	-1.18954	7.31362	6.45969	8.72782	11.159	14.245	9.92142	8.79114	-5.70567	-1.78277	-1.62338	-0.491419	7.65674	6.56173	8.96354	9.50826	11.0908	10.6215	7.69459	-5.67098	-1.75539	-2.20939	-1.14939	6.8294	6.33719	8.67403	11.1436	12.6777	10.3717	8.415	-5.97424	-1.99766	-1.67112	-1.2372	7.55827	6.94129	8.58588	10.4865	13.1302	10.7549	8.44221	-5.54971	-1.96722	-1.72216	-1.20874	7.74747	6.74085	8.75877	10.2322	13.9677	10.3794	8.57382	-5.64962	-1.52798	-2.0287	-0.479533	7.56844	6.83158	8.43031	10.8339	12.8545	10.8763	7.25969	-5.95646	-2.01344	-1.91172	-3.613509e+01	6.827006e+01	3.213496e+01
3520	-0.809419	7.26355	6.56409	8.75158	10.5963	12.0108	11.6878	8.62377	-5.53532	-2.05086	-1.92456	0.156386	0.0827094	0.181218	0.137064	0.181887	0.131411	0.120365	0.125865	0.0693076	0.0851446	0.0635745	0.0793475	0.0389993	0.0149708	-0.84154	7.18448	6.76815	8.78172	10.3551	11.6665	11.4471	9.02371	-5.32251	-2.31943	-2.2141	-1.0608	7.67881	6.97804	8.97296	10.6345	12.3672	11.5467	8.64167	-5.61493	-2.02695	-2.05764	-1.4189	7.2598	6.41388	8.7022	11.0355	12.4428	12.0838	9.24533	-5.79402	-2.08779	-1.65231	-0.49807	7.24215	6.10094	8.87665	9.63304	11.3243	11.7727	9.0361	-5.43347	-1.62709	-2.1576	-1.21946	7.40311	6.86851	8.71672	10.7039	 12.4	11.5701	8.11425	-5.72766	-2.03163	-1.75621	-1.07363	7.32435	6.56648	8.5573	11.2424	12.337	11.2172	8.88358	-5.47737	-1.89544	-1.77919	-0.770537	7.47533	6.84067	8.49094	11.004	12.2232	12.0491	8.70787	-5.46571	-1.81678	-1.63836	-0.519133	7.18685	5.73154	8.7297	10.3109	12.4859	11.5283	9.01278	-5.69665	-1.88374	-2.52017	-1.532989e+01	6.654721e+01	5.121731e+01
3680	-0.955815	7.58319	6.40472	8.90869	10.3955	12.735	11.5053	9.33274	-5.78473	-1.92308	-2.10737	0.207469	0.0463524	0.151358	0.0739406	0.156875	0.0923921	0.102134	0.248004	0.223808	0.108866	0.0436233	0.0606125	0.029922	0.0188561	-0.704633	7.69698	7.20122	8.53666	10.5521	12.5027	11.5363	9.17673	-5.29463	-2.31606	-2.15867	-1.30343	7.25184	6.56726	9.01439	10.108	12.7417	11.6597	9.36791	-4.95602	-1.87867	-2.174	-1.21356	7.61004	6.69175	8.77346	10.6542	12.8183	11.6743	9.08634	-5.25602	-2.10572	-1.81429	-0.46062	7.40212	5.90134	8.96247	9.43772	12.0204	11.6602	9.13494	-5.68883	-1.59114	-2.44877	-1.29873	7.38664	6.72859	8.764	10.9721	13.2461	11.6668	8.72685	-5.42753	-1.80476	-1.89324	-1.21704	7.43238	6.55273	8.72222	10.5908	12.875	11.4154	9.04229	-5.0547	-1.70732	-2.00413	-1.21359	7.73663	6.63586	8.67104	10.4321	13.0221	11.3637	9.2987	-4.90174	-1.5854	-2.06952	-0.655042	7.60649	6.04786	8.58841	10.4105	13.1591	10.9508	9.43217	-5.23917	-1.92983	-2.42807	-1.895927e+01	6.808257e+01	4.912330e+01
3840	-1.05887	7.62137	6.92257	9.06693	10.0302	12.1979	9.37737	8.58645	-4.54365	-1.80989	-2.04963	0.396424	0.221783	0.187796	0.083074	0.455736	0.152186	0.288871	0.0533927	0.423314	0.112555	0.118102	0.0854118	0.0417963	0.0138352	-0.686846	7.8614	7.31236	8.60825	10.6496	12.2479	9.51838	8.83094	-5.28192	-2.10023	-2.08001	-1.47911	7.38912	6.71837	8.77374	10.313	12.3228	9.738	8.73849	-5.02874	-1.86476	-1.9949	-1.25222	7.40267	6.83945	8.62732	10.9315	12.2026	9.60637	8.42882	-4.793	-2.16546	-1.44953	-0.463909	7.65209	6.27883	8.9963	9.44569	11.7159	9.43422	8.68527	-4.72779	-1.65762	-2.39218	-1.34252	7.82431	7.04371	8.74989	10.6932	12.8127	10.1849	8.60537	-4.79173	-1.91557	-1.94122	-1.92279	7.46606	6.62829	8.61004	10.5678	11.8902	10.7978	8.49041	-4.23922	-1.78314	-1.93221	-1.9115	7.91349	6.78089	8.85874	10.0115	12.3344	9.92357	8.76914	-4.62915	-1.52186	-2.16535	-0.931106	7.57289	6.09492	8.71152	10.1142	12.2126	11.0658	8.3623	-4.676	-1.96974	-2.52531	-4.425972e+01	6.652967e+01	2.226995e+01
4000	-0.956307	7.83044	6.4627	8.81176	10.6917	12.1608	11.1859	8.1239	-4.92598	-2.06724	-1.95073	0.251052	0.336936	0.248841	0.100339	0.335415	0.217414	0.0725509	0.189637	0.0514002	0.0879431	0.107896	0.0768768	0.0450616	0.0154731	-0.692282	7.75781	7.20374	8.66145	10.4073	12.1516	11.2625	7.87257	-4.6737	-2.26226	-2.1617	-1.33949	7.11542	6.5159	8.82305	10.6228	11.9943	11.3232	9.06332	-4.81983	-1.9833	-1.95171	-1.44488	7.48009	6.63647	8.4583	11.3116	12.6061	10.7894	8.27763	-5.34789	-2.17337	-1.50516	-0.466124	7.54354	6.28662	8.8037	9.45833	11.4192	11.6079	8.20145	-4.9949	-1.98758	-2.19066	-1.4506	7.89048	7.26357	8.65938	10.9684	12.6853	10.9669	8.9785	-4.79666	-2.04483	-1.75705	-0.956115	7.27217	6.5943	8.67407	11.2597	12.6704	10.9522	8.10039	-5.0207	-1.86754	-1.85805	-0.848165	7.83767	7.10543	8.65064	10.3616	12.8167	11.3778	7.71382	-5.29669	-1.8259	-1.82613	-0.535745	7.972	6.39652	8.70528	10.5273	12.4164	11.2747	7.8681	-4.98316	-1.96592	-2.57556	-2.896322e+01	6.614844e+01	3.718521e+01
4160	-1.11003	7.68799	6.7419	8.81562	10.3836	12.5624	12.7243	8.13096	-5.55425	-2.15777	-2.09998	0.212794	0.0537121	0.130149	0.0627168	0.282391	0.140235	0.112846	0.177237	0.166656	0.0912456	0.0546154	0.0547826	0.0495414	0.012182	-0.681103	7.69634	7.16442	8.50211	10.8109	12.6234	12.7539	8.23134	-5.39412	-2.34329	-2.10427	-0.974753	7.68133	6.89611	8.90397	10.2977	13.7466	12.5633	8.14261	-5.57528	-2.01403	-2.08753	-1.48288	7.57507	6.94456	8.58475	11.0728	12.5453	12.8098	7.55006	-5.14892	-1.88113	-1.47448	-0.488617	7.76109	6.266	8.87717	9.41217	12.122	12.7239	8.00714	-5.60072	-1.7575	-2.50479	-1.45533	7.51529	6.99889	8.76329	10.4991	12.2237	12.0525	8.49246	-5.37618	-1.94677	-1.80972	-1.48782	7.80429	6.98432	8.58061	10.497	13.0155	12.4403	8.52265	-5.31937	-1.88034	-1.86497	-1.20187	7.36568	6.47773	8.67741	10.2317	12.9389	12.6159	8.52015	-4.66246	-1.68852	-1.91205	-0.886113	7.76328	6.24905	8.72841	9.97586	12.734	12.5507	7.56439	-5.34973	-1.94834	-2.62405	-2.332167e+01	6.886344e+01	4.554177e+01
4320	-0.469703	7.95951	6.85351	8.6813	10.4485	12.5228	12.9999	8.12318	-5.62262	-1.76403	-2.16058	0.182252	0.109809	0.0920497	0.0421916	0.17576	0.314596	0.0773604	1.05292	0.492229	0.161881	0.152873	0.103094	0.0289282	0.0116227	-0.487631	7.51185	7.24358	8.60277	10.7737	12.6923	12.7393	6.60016	-5.45193	-2.17492	-2.05784	-1.14668	7.75855	6.95824	8.9501	10.6166	12.7746	12.8687	8.2323	-5.2831	-1.99293	-2.12205	-1.26796	7.91722	7.24491	8.74712	11.0491	13.4448	12.697	7.90496	-5.91898	-1.92903	-1.619	-0.457943	7.81535	6.30633	8.95361	9.35605	11.9558	12.6256	8.10823	-4.5516	-1.53949	-2.55137	-1.46059	7.64398	6.89218	8.55106	11.0522	13.6694	12.6921	10.5301	-5.70589	-2.10172	-1.68125	-1.16759	7.69349	6.88225	8.68279	10.8909	13.1697	12.9389	8.15674	-5.4487	-1.86568	-1.81805	-1.12654	7.65707	6.68646	8.6066	10.1467	13.0545	12.8637	9.53366	-5.0054	-1.55898	-1.92317	-0.739115	7.64513	6.88838	8.59177	10.3264	13.2626	12.7019	7.0197	-5.12432	-2.09212	-2.28699	-3.883828e+01	6.217218e+01	2.333390e+01
4480	-0.993637	7.53649	6.59188	8.82982	10.712	12.161	10.4148	7.91952	-5.99889	-1.71351	-2.08335	0.142835	0.0984713	0.07349	0.0646789	0.206055	0.326793	0.110595	0.138346	0.1258	0.0967521	0.0731517	0.0870476	0.0356184	0.0154672	-0.622455	7.21519	6.8171	8.75444	10.2932	12.2428	10.8778	7.96341	-5.6722	-2.16766	-2.13505	-1.22871	7.17013	6.58804	8.91927	10.5799	13.0065	10.0358	7.78234	-5.35515	-1.96577	-2.02574	-1.08769	7.32016	6.70334	8.87991	10.7699	12.6156	10.6528	8.77761	-5.91309	-1.89017	-1.67455	-0.511376	7.55113	6.22097	8.94699	9.29883	11.3042	10.6534	8.29071	-5.82873	-1.68818	-2.29335	-1.29706	7.26278	6.72492	8.74157	10.8393	12.9125	10.2951	8.05939	-5.5787	-1.86227	-1.77472	-0.939174	7.65592	7.03071	8.72901	10.7842	12.6278	10.3571	8.21604	-5.43588	-1.85782	-1.73427	-1.01685	7.5557	6.71137	8.62785	10.5006	12.7247	10.1306	7.83858	-5.89608	-1.54607	-1.8614	-0.487046	7.7169	6.5405	8.64442	10.4267	13.3817	10.5894	7.16165	-5.64792	-1.98267	-2.39613	-1.767791e+01	7.306074e+01	5.538282e+01
