iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
1600	-0.531036	7.47324	6.74766	7.85239	7.33628	10.388	10.6384	10.0962	13.2083	12.332	6.83509	-5.6602	-1.56911	-1.50024	2.98355	-0.342495	-0.0301603	0.55002	0.175791	0.145264	0.0846705	0.302981	0.150007	0.141414	0.178526	0.10321	0.0809574	0.117448	0.0584849	0.0568162	0.435573	0.198142	0.0835334	0.254018	0.0567934	0.385564	0.222921	0.0743019	0.0177634	0.0157734	0.0106612	-0.165999	7.46771	6.25114	7.86483	7.57656	10.2233	10.0721	9.87559	13.3078	12.3606	7.01662	-4.69021	-1.41951	-1.75358	3.24318	-0.797012	-0.00213648	0.510675	0.337153	-0.552473	7.81538	6.82735	7.66557	7.61378	10.5084	10.8349	9.91564	13.0671	12.1779	6.93429	-5.27008	-1.61565	-1.79475	2.77199	-0.457995	0.0412978	0.330121	0.161433	-0.681095	7.68572	6.26757	7.65797	7.28105	10.0351	10.4455	9.98701	13.2895	12.2443	6.78969	-5.07645	-1.26123	-1.39911	2.5092	-0.720441	0.13281	0.442106	0.492046	-0.0124631	7.54915	6.3141	7.83565	7.34244	9.93822	10.9699	9.67487	13.0321	12.1424	6.65711	-5.06829	-1.84036	-1.90852	3.70053	-0.0473613	-0.510143	0.25021	0.0671041	-0.405124	7.27109	7.31786	7.91158	7.36458	9.84415	11.0796	10.3699	12.9078	12.6246	7.04106	-5.20637	-2.0604	-1.00545	2.43104	-0.407078	-0.318266	0.203022	0.189183	-1.14739	7.72269	6.81428	7.89849	7.02183	10.1254	10.8547	9.99289	13.263	12.0669	6.83322	-5.65011	-1.77611	-1.38903	3.02771	-0.338208	-0.838118	0.593563	0.213592	-1.08925	7.82601	7.08691	7.68882	7.35652	9.93092	10.6343	9.44452	13.4276	12.6975	6.97229	-4.78899	-1.50351	-1.49115	3.41646	-0.367656	-0.248944	0.142475	0.36102	-0.952768	7.4212	7.34621	7.71752	7.33377	10.3303	10.321	10.2085	13.414	12.4102	6.72233	-5.41854	-1.72952	-1.64952	3.38786	-0.422918	-0.630049	0.447111	0.424033	-1.320540e+01	1.615989e+02	1.483935e+02
1760	-0.732448	7.91294	6.73115	7.64804	7.33382	9.84126	10.1631	9.70966	13.7119	12.5252	6.68791	-5.45911	-1.6001	-1.59229	3.02461	-0.369291	-0.646312	0.493383	0.15119	0.248387	0.263306	0.107451	0.0666775	0.0646352	0.118351	0.0554722	0.257116	0.271368	0.0644757	0.0522975	0.233888	0.0490271	0.0491983	0.317152	0.060336	0.258693	0.173566	0.199154	0.0188182	0.0163831	0.0116309	-0.215164	7.6848	6.6786	7.60443	7.46677	10.0224	10.2735	9.24479	13.9471	12.8256	6.80373	-4.85072	-1.44477	-1.7945	3.59282	-0.77471	-0.878655	0.334031	0.592043	-0.440729	7.95678	7.047	7.73063	7.55371	9.95799	9.98023	10.0005	13.5871	12.5843	6.62003	-4.75	-1.58476	-1.64353	2.47981	-0.553272	-0.968227	0.476344	0.475434	-0.872144	7.9329	6.50429	7.93397	7.64756	10.0575	10.5219	10.3408	13.7409	12.306	6.59269	-5.61056	-1.25385	-1.45168	2.86218	-0.672143	-0.214563	0.444511	0.411499	-0.0259205	7.57945	6.12696	7.69096	7.07982	9.71031	10.5481	9.54099	13.0841	12.3173	7.00058	-5.0799	-1.76654	-1.82226	3.66832	-0.0813639	0.0514558	0.463234	0.369845	-0.976286	7.59324	7.06827	7.80851	7.4832	10.0533	10.517	9.84604	13.6432	12.7106	6.82492	-5.51397	-1.59003	-1.32325	2.6985	-0.478371	-0.263845	0.242716	0.479659	-0.675835	7.3742	6.64372	7.93507	7.49683	10.0282	10.4495	9.0901	13.9086	12.3838	6.63043	-4.36459	-1.51122	-1.38216	2.75705	-0.513211	0.177035	0.308749	0.159659	-0.570796	7.68607	6.49984	8.01859	7.31442	9.74836	10.2164	10.3735	13.9606	12.4639	7.07674	-5.62109	-1.60341	-1.5971	2.7626	-0.209863	-0.356887	0.503254	0.00312725	-0.989913	7.76397	7.29044	7.76057	7.25872	10.2497	10.3416	9.14472	13.5665	12.5485	6.71931	-5.05324	-1.71879	-1.69812	3.10517	-0.418933	0.0700799	0.59322	0.468759	-1.061917e+01	1.566863e+02	1.460671e+02
1920	-0.790498	7.63386	6.36951	7.97667	7.29659	9.94695	10.7418	9.75327	12.5693	12.3202	7.42255	-5.0929	-1.83368	-1.61854	3.51946	-0.161972	-0.716687	0.469307	0.56286	0.197361	0.069837	0.109021	0.104576	0.0473469	0.071487	0.0293976	0.0982348	0.19321	0.116169	0.11218	0.287854	0.0542657	0.107001	0.157494	0.101644	0.247673	0.123274	0.143975	0.017207	0.0223122	0.0178275	-0.232067	7.27837	6.52242	7.88213	7.37301	9.99164	10.7065	9.61699	11.7744	12.0955	7.07025	-4.54764	-1.87615	-1.47845	3.61101	-0.635567	0.0225079	0.301021	0.119309	-0.889837	7.59671	6.45697	7.83381	7.22286	9.69848	10.6867	9.83775	12.6325	12.5913	7.84331	-4.80614	-1.8819	-1.61582	3.36047	-0.337669	-0.225842	0.59372	0.291293	-0.914679	7.83364	6.38374	7.99462	7.33098	9.89946	10.4573	10.0363	11.9523	12.1841	7.60622	-5.09787	-1.61713	-1.38134	2.52382	-0.553855	-0.293946	0.409349	0.432771	-0.0194709	7.31518	5.85664	7.67841	7.14763	9.96602	10.6404	9.34609	12.2667	12.6749	7.44235	-4.61368	-1.86289	-1.93584	3.70222	-0.0853659	-0.222684	0.369786	0.319172	-0.739605	7.23026	6.43014	7.74199	7.43395	9.77741	10.6459	9.88141	12.6004	12.7058	7.45616	-4.46249	-1.59256	-1.49393	2.63012	-0.39567	0.11612	0.192885	-0.00938768	-1.20932	7.32783	6.39308	7.94272	7.38287	9.95063	10.8398	9.7993	12.6085	12.3162	7.15712	-5.05022	-1.69764	-1.54677	3.04326	-0.349566	-1.53968	0.299418	0.227987	-1.59629	7.49624	6.26715	8.31742	7.35127	9.6293	10.4148	9.21522	 12.1	12.5363	7.12346	-3.8289	-1.70262	-1.36545	3.70241	-0.341325	-0.565695	0.609369	0.507329	-1.12824	7.60709	7.00413	8.32316	7.50399	10.1103	10.7275	9.44849	12.1153	11.8054	6.98066	-5.01388	-1.88284	-1.66492	3.72029	-0.268109	-0.927405	0.618515	0.358149	-1.174984e+01	1.547398e+02	1.429900e+02
2080	-0.847887	7.46361	6.16547	8.01123	7.49577	9.89232	10.2516	10.3851	13.6553	12.3606	7.4455	-5.65178	-1.93905	-1.82455	3.13715	-0.216974	-0.178022	0.231088	0.105158	0.372083	0.0540851	0.148443	0.123243	0.0420821	0.222508	0.10401	0.336325	0.129429	0.180788	0.119611	0.834251	0.0810557	0.0354158	0.0899397	0.0518663	0.087395	0.191554	0.0515232	0.0223517	0.0203883	0.010424	-0.400893	7.2208	6.26653	7.6812	7.459	10.4824	10.7303	9.85059	13.2742	11.7222	7.07133	-4.66767	-1.59908	-1.88986	3.23242	-0.568054	-0.606147	0.0825147	0.266527	-0.904885	7.33749	6.25738	7.87662	7.39954	9.49575	10.0584	10.4242	13.1902	12.6242	6.96299	-5.49188	-1.75371	-1.61882	3.01295	-0.417435	-0.878948	0.57659	0.438516	-1.0674	7.74638	6.21543	8.00743	7.57829	9.74331	10.4641	10.5102	13.3169	11.9803	7.94889	-5.7692	-1.76737	-1.61565	2.71644	-0.447044	-0.0427413	0.25183	0.111386	-0.00314239	7.92032	6.37173	7.72161	7.19431	9.29766	10.3348	10.4491	13.9373	12.8014	7.26672	-4.93514	-1.72801	-1.90215	3.7314	-0.109509	-0.10024	0.419705	0.326324	-1.11441	7.56231	6.64189	7.92705	7.70722	9.39168	10.3945	9.50268	14.1321	12.2474	7.98015	-4.14639	-1.73006	-1.75529	3.04815	-0.277067	-0.196223	-0.00428931	-0.144542	-1.33648	7.67863	6.61454	7.73619	7.50608	10.0212	10.5746	10.4843	13.5128	12.7647	7.33575	-5.89554	-1.53245	-1.71539	3.10068	-0.349414	-0.0130367	0.0915665	0.0830251	-0.872006	7.69743	6.08686	8.07906	7.25042	9.19839	9.81357	10.3638	13.3982	12.0091	7.64111	-5.53413	-1.51096	-1.69459	2.99675	-0.278871	0.126096	0.586572	-0.252317	-0.422801	7.259	6.26444	8.69735	7.92206	9.54353	9.98783	10.4583	13.8412	12.5363	6.97331	-4.538	-1.77274	-1.80726	3.08482	-0.392605	-0.470096	0.608978	0.313504	-2.671222e+01	1.537594e+02	1.270472e+02
2240	-0.628885	7.88792	6.58475	8.06649	7.74033	9.87482	10.3221	9.91594	12.7793	12.5982	7.25442	-4.9764	-1.59683	-1.79976	2.61082	-0.217608	-0.992428	0.461785	-0.0130621	0.140364	0.188728	0.104629	0.0463523	0.125072	0.0963922	0.293519	0.866309	0.0956333	0.13348	0.176721	0.0839596	0.0620275	0.0493399	0.789039	0.049724	0.111664	0.1075	0.040175	0.0149062	0.0183089	0.0111518	-0.00235203	7.09701	6.39945	7.73876	7.75027	9.7943	10.0064	9.93837	12.8021	12.8289	7.03153	-4.7424	-1.57204	-1.80743	2.88812	-0.635523	-1.2447	-0.0421391	-0.00939957	-0.497771	7.51873	6.16969	8.42691	7.87195	9.78918	10.2224	10.1218	12.5219	12.7841	7.58757	-4.79363	-1.79921	-1.83395	2.40449	-0.302366	-1.07319	0.521358	0.135077	-0.569246	7.84064	6.11547	8.34576	7.75716	9.59671	10.1178	9.40205	12.4704	12.4671	7.23918	-5.6257	-1.44779	-1.58793	2.09675	-0.508756	-0.950475	0.501097	0.0480746	-0.0426889	7.93201	6.91055	7.98739	7.7434	9.84655	10.728	10.2091	12.6133	12.8175	7.58507	-5.71665	-1.84862	-1.82706	3.61672	-0.0300393	-0.658837	-0.00703598	0.12414	-0.700654	7.40879	6.59352	8.25582	7.6806	9.65031	10.8829	9.32315	12.9744	12.4449	7.24165	-4.80812	-1.77802	-1.47887	2.55216	-0.286627	-0.737189	0.339581	0.151581	-1.03348	7.45297	6.35064	7.98362	7.48203	9.86022	10.8746	9.2835	13.0127	12.8034	7.5314	-5.31257	-1.80125	-1.69224	2.61377	-0.203183	-0.729352	0.193394	-0.0730521	-0.711779	7.54485	6.52043	7.90398	7.25348	9.75387	9.9004	10.1217	12.8319	12.7321	6.91746	-4.99958	-1.60497	-1.7295	2.13972	-0.187676	-1.05431	0.393615	-0.0569182	-0.40095	7.76731	6.91934	8.11273	7.75455	9.38268	9.9991	9.26808	12.8187	12.2973	6.97486	-5.10264	-1.92848	-2.01548	2.93296	-0.213688	-0.992728	0.0919673	0.019128	-9.279221e+00	1.675119e+02	1.582327e+02
2400	-0.425986	7.49576	6.04292	7.73332	7.622	10.399	9.97748	10.1361	13.0488	12.9641	7.37342	-5.4398	-1.7686	-1.7713	2.21696	-0.182986	-0.400034	0.1344	0.0569937	0.122683	0.0878159	0.0694418	0.0469663	0.126461	0.840777	0.294646	0.237079	0.0898767	0.0489279	0.140171	0.167213	0.0861001	0.0331593	0.341524	0.105454	0.218525	0.129192	0.0698795	0.0168431	0.0216468	0.0114224	-0.140436	7.2527	6.43634	7.77696	7.54255	9.43725	9.81416	10.5147	13.0623	12.9873	7.31473	-5.23793	-1.56252	-1.68502	3.0589	-0.59793	-0.493723	0.128919	0.180028	-0.491175	7.38739	6.29776	7.82876	7.83243	10.0066	10.4875	9.68309	13.1269	12.664	7.71885	-5.31759	-1.60699	-1.9107	2.74114	-0.383282	-0.094817	0.288792	0.233855	-0.857875	7.62567	5.98616	8.07413	7.60933	9.81582	9.96339	9.9773	12.7162	12.8056	7.11615	-5.03484	-1.58778	-1.80685	1.95858	-0.384701	-0.795384	0.292046	-0.0274263	-0.0245652	7.45682	6.34116	8.33314	8.07969	8.267	9.46205	10.0479	13.6691	12.9821	7.5858	-4.80736	-2.01599	-1.92449	3.74592	-0.0197959	-0.301144	-0.0561681	-0.0957682	-0.818074	7.09818	6.35077	8.13529	7.68203	10.3498	11.0945	9.17755	12.5395	12.8816	7.26339	-5.66815	-1.81783	-1.62201	2.3271	-0.222343	-0.31309	0.22823	-0.087029	-0.910506	7.37781	6.42198	7.78487	7.51779	9.83608	10.2367	9.41043	13.0239	12.9169	7.10373	-5.45642	-1.5933	-1.78347	2.44566	-0.335044	-0.0694854	0.15681	-0.120638	-0.682999	7.58234	6.05386	8.04934	7.34438	9.51886	9.35047	9.42392	12.5596	12.9872	6.97715	-4.70514	-1.55575	-1.90998	1.97961	-0.224217	-1.07805	0.514541	-0.176564	-0.647304	7.44257	6.42144	7.8202	7.58837	10.3903	10.4318	10.2232	12.7697	12.9039	6.91358	-4.57768	-1.74958	-2.0594	2.72131	-0.29913	-1.02199	0.050122	0.286508	-2.407118e+01	1.627117e+02	1.386405e+02
2560	-0.824781	7.4125	6.48273	7.81958	7.29388	10.3667	10.7248	10.0283	13.9903	12.9697	6.99204	-5.13932	-1.77356	-1.86384	2.78129	-0.100025	-0.0250905	0.340627	0.0826542	0.130341	0.131571	0.0960334	0.244089	0.274023	0.113269	0.0559181	0.220831	0.252742	0.095826	0.176752	0.592133	0.0541536	0.0492367	0.367394	0.111684	0.0917874	0.141472	0.0676171	0.0240265	0.0182377	0.0100334	-0.451846	7.44213	6.30043	8.13566	7.72624	10.4147	10.6099	9.74398	14.633	12.3763	6.98008	-5.53853	-1.61858	-1.83777	3.6239	-0.636508	0.184502	0.35157	-0.122538	-0.454759	7.43546	6.66387	7.74264	7.58688	10.0598	10.3471	10.4575	14.3908	12.6994	6.7133	-4.80276	-1.80332	-1.8053	2.514	-0.323743	0.0319942	0.235714	-0.0128822	-0.850958	7.17641	5.46818	8.20357	7.58346	10.4769	10.8822	10.0611	13.1375	12.9706	7.52268	-4.9135	-1.74176	-1.74954	2.16574	-0.361997	0.0560709	0.475855	-0.237927	-0.0159914	7.73933	6.37983	7.87438	7.5558	9.75173	10.8014	9.14525	13.6978	12.037	7.00322	-5.77462	-1.87218	-1.95875	3.73215	-0.0872213	-0.119686	0.163793	0.303746	-0.670327	7.96725	6.4308	7.77644	7.11556	10.2747	10.8324	9.88992	14.6687	12.7708	7.59771	-4.84073	-1.74531	-2.0226	1.94134	-0.182	-0.367725	0.513862	-0.579518	-0.458055	7.2989	6.30568	8.36842	7.82249	10.3915	11.0261	10.3424	13.7159	12.641	6.93394	-5.41155	-1.68932	-1.69713	2.21594	-0.293977	-0.652058	0.225153	0.0624201	-1.20309	7.70913	6.78586	8.13296	7.17878	10.1829	10.7642	10.1081	14.3567	12.9531	6.94954	-4.23231	-1.92653	-1.57308	2.79924	-0.10775	-0.111134	0.410515	-0.0966191	-0.624233	7.50294	6.39955	8.13227	7.53384	10.3144	10.5857	10.4063	14.1489	12.7058	6.85282	-4.94716	-1.80736	-1.97188	2.8852	-0.30992	-0.53087	0.480439	0.230064	-2.183822e+01	1.612430e+02	1.394048e+02
2720	-0.474859	7.34194	6.54324	7.75831	7.35541	10.263	10.6177	9.87661	13.0979	12.0889	6.85151	-5.79883	-1.904	-1.62504	2.93048	-0.0610836	-0.445651	0.60313	-0.62292	0.280667	0.111654	0.0859024	0.216397	0.487107	0.095278	0.101104	0.152138	0.0850662	0.094955	0.218285	0.0766868	0.0732611	0.0624185	1.54857	0.149494	0.128468	0.0612117	0.135948	0.0108381	0.016216	0.0109431	-0.0760877	7.30596	6.17057	8.14691	7.74802	10.307	10.6929	9.58724	12.9079	12.118	7.16293	-5.70534	-1.49902	-1.78041	3.40037	-0.752221	-0.460077	0.535522	0.388797	-0.498967	7.61357	6.52906	7.98744	7.38135	10.4964	10.7649	9.71591	13.3999	11.9344	6.61258	-5.84915	-1.89005	-1.91203	1.98789	-0.19974	-0.288296	0.552535	-0.575787	-0.747412	7.90565	6.10903	7.91391	7.15818	10.3643	10.8197	9.41006	12.828	12.023	6.87154	-5.59017	-1.81681	-1.74134	1.83015	-0.33519	-0.87526	0.576146	-0.124794	-0.0929919	7.98289	6.6414	8.37936	7.84059	9.96273	10.8368	9.95513	12.6598	12.1767	7.64079	-5.78093	-1.96304	-1.91493	3.74171	-0.0269617	-0.566322	0.275112	0.294389	-0.642798	7.13366	6.19456	7.87376	7.18567	10.2516	10.9007	9.78098	13.523	11.2553	7.10911	-5.65411	-1.84888	-1.52182	1.99684	-0.255498	-0.312712	0.524611	-0.324098	-0.83316	7.54615	6.72821	8.27313	7.34782	9.93228	10.6723	9.77345	12.5005	12.141	6.93274	-5.83046	-2.05175	-1.58167	1.99945	-0.0976168	-0.323829	0.308473	-0.734993	-0.760189	7.31855	6.67731	8.04519	7.13954	10.0695	10.4203	9.44604	13.2275	11.7979	6.90772	-5.81278	-1.83057	-1.38107	2.44151	-0.154462	-0.0462882	0.405116	-0.340006	-0.403115	6.97864	6.75416	7.97114	7.23403	10.3329	10.2869	9.58351	12.8193	11.9898	6.95124	-5.81833	-1.84298	-1.56386	2.30167	-0.333669	-0.549773	0.569773	0.0530883	-1.547745e+01	1.730284e+02	1.575510e+02
2880	-0.307035	7.89105	6.4487	7.82753	7.3295	9.87046	10.489	10.3574	13.2907	10.8143	7.0767	-5.65361	-1.71186	-1.77827	2.99578	-0.0761856	-0.99864	0.138267	-0.162229	0.145201	0.145892	0.0524305	0.172303	0.152342	0.124262	0.0991195	0.183008	0.126937	0.0503387	0.0684604	0.0919536	0.036941	0.0842819	0.422151	0.129217	0.651782	0.107057	0.11369	0.0182012	0.0199881	0.0100177	-0.162929	7.75761	6.35838	7.99796	7.5056	9.79408	9.96282	10.2126	13.824	11.0428	7.04589	-5.32566	-1.52975	-1.86589	2.99767	-0.627935	-0.59315	0.515563	0.220931	-0.555693	7.79563	6.53546	7.61231	7.327	9.99107	10.3468	9.74633	13.5625	10.9755	6.9093	-5.89885	-1.70856	-1.92645	2.59335	-0.333136	-0.219774	0.488253	-0.0856603	-0.893974	7.90871	6.25976	7.77848	7.02197	10.0387	10.6842	10.3471	13.5624	10.537	6.82333	-5.58421	-1.75967	-1.68499	2.01959	-0.322359	-1.70716	0.451474	-0.178255	-0.00274932	7.7723	6.45726	8.39132	8.1537	9.5336	10.4657	9.92171	13.1917	10.9975	7.2534	-5.8113	-1.8406	-2.08716	3.62578	-0.00379566	-0.792408	0.0742799	-0.0793832	-0.87901	7.40356	6.45163	7.68906	7.12388	10.2117	11.2266	10.0248	13.2715	10.9477	7.45045	-5.16916	-1.85712	-1.70111	2.16819	-0.127943	-1.71454	0.25919	-0.179795	-1.10088	7.62118	6.49798	7.88676	7.51212	10.3084	10.7477	10.0078	12.8961	11.0153	7.43985	-5.46799	-1.73435	-1.89993	2.38845	-0.20145	-1.56359	0.102879	0.150653	-0.854381	7.84725	6.84383	7.60302	7.23761	9.60422	10.1527	9.2781	13.5121	10.4145	7.15654	-5.15361	-1.80087	-1.85988	2.53945	-0.0381368	-1.42306	0.0187982	0.0820877	-0.525419	7.38682	6.47322	8.18578	7.41936	9.94758	10.4231	9.87727	12.7688	11.129	7.06501	-5.53783	-1.86361	-1.69334	2.80154	-0.295726	-1.22467	0.558709	0.361588	-1.263276e+01	1.613413e+02	1.487085e+02
3040	-0.495698	7.64596	6.45058	7.75912	7.49466	9.8298	10.3075	10.0665	13.4533	10.2688	7.4249	-5.67116	-1.79434	-1.76619	2.59044	-0.44578	-1.45706	0.311088	0.0402662	0.187964	0.108871	0.0932677	0.18929	0.0868254	0.0584904	0.0591829	0.171066	0.0877451	0.164231	0.360701	0.10695	0.0845883	0.103281	0.450386	0.0944649	0.228013	0.0939045	0.319402	0.0161884	0.0156558	0.0110311	-0.138129	7.38723	6.43053	7.83705	7.59324	9.97137	10.1737	9.34408	13.6188	10.4013	7.74073	-5.37612	-1.48065	-1.73879	3.50272	-0.703706	-1.56825	0.270501	0.35687	-0.487662	7.95343	6.54877	8.01775	7.72069	10.2184	10.3583	9.90101	13.7562	10.231	7.67151	-5.30058	-1.74848	-2.14286	2.07251	-0.245111	-1.18782	0.36419	-0.397604	-0.671992	7.76552	6.35083	7.777	7.26665	9.84388	10.2791	10.0719	13.3794	10.3554	6.5112	-5.83798	-1.53421	-1.45604	2.186	-0.542112	-1.24866	0.448632	0.197743	-0.00855405	7.93173	6.40058	8.23279	7.70324	9.59217	10.4033	9.90555	13.3535	10.1358	8.50533	-5.40737	-1.87705	-1.94044	3.6492	-0.0191037	-1.07436	0.338772	0.185304	-0.840463	7.68108	6.36046	7.90978	7.49174	9.57597	10.4181	9.40238	13.6822	9.74083	7.51588	-5.56751	-1.56819	-1.85906	2.49005	-0.29458	-1.39137	0.33347	0.201759	-1.1663	7.53254	6.60765	8.26811	7.83721	9.22605	10.0984	9.88296	13.6909	10.3867	7.24232	-5.53622	-1.86404	-1.79	2.53734	-0.0575872	-0.300608	-0.0357982	-0.707109	-0.881038	7.9379	6.74653	7.78915	7.14344	9.89403	10.1033	9.66053	13.6258	10.3442	6.93673	-5.75223	-1.66609	-1.84922	2.09907	-0.094192	-0.673805	0.371442	-0.32013	-0.775249	7.90223	6.7572	7.70742	7.20188	10.443	10.6072	9.89999	13.5054	10.4606	6.97249	-5.7532	-1.80225	-1.94636	2.66717	-0.273929	-0.690472	0.462637	0.263235	-1.701622e+01	1.705326e+02	1.535164e+02
